"First","Last","Player","Season","Team","Games","Minutes","Pos","NumChains/96","TeamChain%","ChainShot%","PlayerShot%","PlayerKP%","xB/96","xGChain/96","xB%","xB% (0)","Comp ($K)"
"Emil","Cuello","Emil Cuello",2020,"LAG",1,7,"Wing",27.4285714285714,0.360902255639098,0,0,0,0,0,NA,NA,NA
"Erik","Hurtado","Erik Hurtado",2020,"SKC",2,14,"F",61.7142857142857,0.752613240418119,0.222222222222222,0.222222222222222,0,0,1.39692199444783,0,NA,NA
"Eryk","Williamson","Eryk Williamson",2020,"POR",1,4,"CM",24,0.266666666666667,0,0,0,0,0,NA,NA,NA
"Fredy","Montero","Fredy Montero",2020,"VAN",2,33,"F",26.1818181818182,0.331415420023015,0.111111111111111,0.111111111111111,0,0,0.341656623816115,0,NA,NA
"Gary","Mackay-Steven","Gary Mackay-Steven",2020,"NYC",1,14,"Wing",27.4285714285714,0.298136645962733,0.25,0.25,0,0,2.45659688481499,0,NA,NA
"Gilbert","Fuentes","Gilbert Fuentes",2018,"SJE",1,5,"sub",38.4,0.564705882352941,0,0,0,0,0,NA,NA,81.99996
"Ismael","Tajouri","Ismael Tajouri",2020,"NYC",1,21,"Wing",4.57142857142857,0.0496894409937888,0,0,0,0,0,NA,NA,NA
"Jared","Jeffrey","Jared Jeffrey",2018,"DCU",1,3,"CM",0,0,NA,NA,NA,0,0,NA,NA,124.996
"Jeff","Larentowicz","Jeff Larentowicz",2020,"ATL",2,30,"CDM",9.6,0.133333333333333,0,0,0,0,0,NA,NA,NA
"Jesus","Ferreira","Jesus Ferreira",2018,"FCD",1,8,"F",48,0.615384615384615,0.5,0.5,0,0,4.55152197559245,0,NA,54.5
"Jonathan","Lewis","Jonathan Lewis",2020,"COL",2,14,"Wing",13.7142857142857,0.157635467980296,0.5,0.5,0,0,2.14338259047157,0,0,NA
"Josh","Sims","Josh Sims",2020,"NYRB",2,55,"Wing",19.2,0.188235294117647,0,0,0,0,0,NA,NA,NA
"Juan","Agudelo","Juan Agudelo",2020,"MIA",2,72,"F",10.6666666666667,0.126232741617357,0,0,0,0,0,NA,NA,NA
"Justen","Glad","Justen Glad",2020,"RSL",1,62,"FB/WB",23.2258064516129,0.276497695852535,0,0,0,0,0,NA,NA,NA
"Justin","Dhillon","Justin Dhillon",2020,"SEA",1,12,"F",8,0.0851063829787234,0,0,0,0,0,NA,NA,NA
"Justin","Portillo","Justin Portillo",2020,"RSL",1,78,"CDM",30.7692307692308,0.366300366300366,0.04,0.04,0,0,0.0456232534649947,0,0,NA
"Justin","Rennicks","Justin Rennicks",2020,"NER",1,15,"F",12.8,0.130612244897959,0.5,0.5,0,0,4.16204110213933,0,0,NA
"Kekuta","Manneh","Kekuta Manneh",2020,"CIN",1,15,"Wing",6.4,0.060952380952381,0,0,0,0,0,NA,NA,NA
"Lassi","Lappalainen","Lassi Lappalainen",2020,"MTL",1,20,"Wing",14.4,0.0837209302325581,0,0,0,0,0,NA,NA,NA
"Liam","Fraser","Liam Fraser",2020,"TOR",1,19,"CM",20.2105263157895,0.265927977839335,0,0,0,0,0,NA,NA,NA
"Marc","Rzatkowski","Marc Rzatkowski",2020,"NYRB",2,33,"CDM",11.6363636363636,0.114081996434938,0,0,0,0,0,NA,NA,NA
"Matheus","Rossetto","Matheus Rossetto",2020,"ATL",1,28,"sub",34.2857142857143,0.457142857142857,0,0,0,0,0,NA,NA,NA
"Maxime","Chanot","Maxime Chanot",2020,"NYC",1,2,"CB",48,0.657534246575342,0,0,0,0,0,NA,NA,NA
"Michael","Mancienne","Michael Mancienne",2020,"NER",1,32,"CB",24,0.136363636363636,0,0,0,0,0,NA,NA,NA
"Michael","Salazar","Michael Salazar",2020,"HOU",1,14,"Wing",13.7142857142857,0.161344537815126,0,0,0,0,0,NA,NA,NA
"Modou","Jadama","Modou Jadama",2018,"POR",1,31,"FB/WB",24.7741935483871,0.339372514361467,0.125,0.125,0,0,0.205962090565148,0,0,54.50004
"Niko","Hansen","Niko Hansen",2020,"HOU",1,19,"Wing",25.2631578947368,0.287081339712919,0,0,0,0,0,NA,NA,NA
"Patrick","Mullins","Patrick Mullins",2020,"TOR",2,16,"F",30,0.242914979757085,0,0,0,0,0,NA,NA,NA
"Ricardo","Pepi","Ricardo Pepi",2020,"FCD",2,24,"sub",20,0.238095238095238,0.4,0.4,0,0,2.61372037235389,0,NA,NA
"Rodrigo","Schlegel","Rodrigo Schlegel",2020,"ORL",1,96,"CB",28,0.177215189873418,0,0,0,0,0,NA,NA,NA
"Santiago","Patino","Santiago Patino",2020,"ORL",1,10,"F",9.6,0.123076923076923,0,0,0,0,0,NA,NA,NA
"Simon","Colyn","Simon Colyn",2018,"VAN",1,8,"sub",60,0.659340659340659,0.4,0.4,0,0,4.32081499156295,0,NA,60.74992
"Stefan","Aigner","Stefan Aigner",2018,"COL",1,15,"CAM",0,0,NA,NA,NA,0,0,NA,NA,845.88546
"Stefano","Bonomo","Stefano Bonomo",2018,"NYRB",1,5,"sub",19.2,0.16551724137931,0,0,0,0,0,NA,NA,69.92157
"Tate","Schmitt","Tate Schmitt",2020,"RSL",1,69,"Wing",13.9130434782609,0.165631469979296,0.1,0,0.1,0,0.0546395116592036,0,0,NA
"Taylor","Peay","Taylor Peay",2018,"RSL",1,3,"FB/WB",32,0.415584415584416,0,0,0,0,0,NA,NA,67.5
"Valentin","Castellanos","Valentin Castellanos",2020,"NYC",2,45,"F",23.4666666666667,0.182619974059663,0.363636363636364,0.363636363636364,0,0,0.347235996735467,0,0,NA
"Yura","Movsisyan","Yura Movsisyan",2018,"CHI",3,59,"F",8.13559322033898,0.0819019451711978,0.2,0.2,0,0,0.0420244357300693,0,NA,2073.75
